trade_date,Month-end trading day / open,Month-end trading day / close,Reference code calendar / open
2020-07-01,1.0703242930971717,1.06065134979254,1.0703242930971717
2020-07-02,1.1017691050647322,1.0917286177347276,1.1017691050647322
2020-07-03,1.126235355602467,1.1158657650875825,1.126235355602467
2020-07-06,1.20185272130289,1.1907763847438477,1.20185272130289
2020-07-07,1.1978636980924835,1.186649082481182,1.1978636980924835
2020-07-08,1.2130459404487948,1.2016344846582288,1.2130459404487948
2020-07-09,1.2225135080212342,1.2109896505087951,1.2225135080212342
2020-07-10,1.1968101815123628,1.18545682243362,1.1968101815123628
2020-07-13,1.2163113485157846,1.2047398541464918,1.2163113485157846
2020-07-14,1.206390654404194,1.1948771553082669,1.206390654404194
2020-07-15,1.1825743960097472,1.1713747306718627,1.1825743960097472
2020-07-16,1.1466842251110518,1.1359504652891268,1.1466842251110518
2020-07-17,1.1425361599207464,1.131893189111515,1.1425361599207464
2020-07-20,1.1824509664264602,1.171418385664622,1.1824509664264602
2020-07-21,1.1777851776098252,1.1667781825339327,1.1777851776098252
2020-07-22,1.1786917964112287,1.1676354934448931,1.1786917964112287
2020-07-23,1.1692440565745046,1.1582108206616444,1.1692440565745046
2020-07-24,1.1323892001201243,1.121777557883697,1.1323892001201243
2020-07-27,1.1290685917199645,1.1185431667334969,1.1290685917199645
2020-07-28,1.1351967692208542,1.1245977798030669,1.1351967692208542
2020-07-29,1.1551925000813066,1.1443159449887683,1.1551925000813066
2020-07-30,1.149325251599724,1.1385009819344576,1.149325251599724
2020-07-31,1.1520032383157846,1.1411287738365403,1.1520032383157846
2020-08-03,1.1710559608444726,1.1599426897458993,1.1710559608444726
2020-08-04,1.1749411624714718,1.1639754589562155,1.1749411624714718
2020-08-05,1.1674627168540896,1.1565767935863285,1.1674627168540896
2020-08-06,1.168006188929397,1.1571163077052988,1.168006188929397
2020-08-07,1.1584602914720161,1.1476710941681993,1.1584602914720161
2020-08-10,1.1682643900275875,1.1573614393291258,1.1682643900275875
2020-08-11,1.1614300267354418,1.1506600551361157,1.1614300267354418
2020-08-12,1.163704171009261,1.1529624168766572,1.163704171009261
2020-08-13,1.1651144307181522,1.1543898536001487,1.1651144307181522
2020-08-14,1.1778467998305169,1.1670647645002985,1.1778467998305169
2020-08-17,1.205905094246465,1.1948976057977316,1.205905094246465
2020-08-18,1.2030967282768923,1.1920749121555136,1.2030967282768923
2020-08-19,1.1931117117844519,1.182268930012212,1.1931117117844519
2020-08-20,1.1794809119685723,1.168729541503486,1.1794809119685723
2020-08-21,1.185938597786769,1.1751050830828573,1.185938597786769
2020-08-24,1.1818529703355258,1.1710255654697763,1.1818529703355258
2020-08-25,1.175866363755526,1.1651439169155338,1.175866363755526
2020-08-26,1.1635876157727891,1.1530286941006596,1.1635876157727891
2020-08-27,1.1661779907280732,1.1555992964198354,1.1661779907280732
2020-08-28,1.1838191260153372,1.1731226654546631,1.1838191260153372
2020-08-31,1.1796907606818334,1.168525144575429,1.1796907606818334
2020-09-01,1.1831265285097474,1.1719480220554779,1.1831265285097474
2020-09-02,1.1801381334377294,1.168968822463064,1.1801381334377294
2020-09-03,1.1768162532951842,1.1656634963560393,1.1768162532951842
2020-09-04,1.1695404495980835,1.1584763969291862,1.1695404495980835
2020-09-07,1.1604403434775576,1.14946385127945,1.1604403434775576
2020-09-08,1.17224066045085,1.1611973694400581,1.17224066045085
2020-09-09,1.1615736623227797,1.150651222042544,1.1615736623227797
2020-09-10,1.1494708413522299,1.1387046669862908,1.1494708413522299
2020-09-11,1.1525315255862771,1.141706255745182,1.1525315255862771
2020-09-14,1.157603480310473,1.1467408957707514,1.157603480310473
2020-09-15,1.1597891890272094,1.1488940787029287,1.1597891890272094
2020-09-16,1.1617772417578667,1.1508456170563834,1.1617772417578667
2020-09-17,1.1594705897896702,1.148517011483511,1.1594705897896702
2020-09-18,1.1756041233864454,1.1645475199635078,1.1756041233864454
2020-09-21,1.1698354314183068,1.1587813839632812,1.1698354314183068
2020-09-22,1.1560654416273344,1.1451498687350272,1.1560654416273344
2020-09-23,1.1547613102682586,1.1438393641775846,1.1547613102682586
2020-09-24,1.132528895110114,1.1218302819382744,1.132528895110114
2020-09-25,1.1269545537749808,1.1162882599319486,1.1269545537749808
2020-09-28,1.1261215901401498,1.1154744564327979,1.1261215901401498
2020-09-29,1.1275924537518902,1.1169351823459597,1.1275924537518902
2020-09-30,1.1212993934665878,1.1106968614533272,1.1212993934665878
2020-10-09,1.1374762316720075,1.1266616010402914,1.1374762316720075
2020-10-12,1.1606834161589987,1.1496714482844215,1.1606834161589987
2020-10-13,1.1581772235983263,1.1471647276927708,1.1581772235983263
2020-10-14,1.1561090602768327,1.1450792109679302,1.1561090602768327
2020-10-15,1.1532823707307254,1.1423140209707763,1.1532823707307254
2020-10-16,1.157833242873438,1.1468471965227263,1.157833242873438
2020-10-19,1.1533405153742877,1.1423816914554905,1.1533405153742877
2020-10-20,1.1535726049706463,1.142559204687753,1.1535726049706463
2020-10-21,1.1550028597283208,1.1440249696138503,1.1550028597283208
2020-10-22,1.1512607101095325,1.1402975871814842,1.1512607101095325
2020-10-23,1.1486259954691391,1.1376619321984338,1.1486259954691391
2020-10-26,1.140828477286761,1.129927295086001,1.140828477286761
2020-10-27,1.1368641831869986,1.1259704709168972,1.1368641831869986
2020-10-28,1.1338410886115662,1.122927049967815,1.1338410886115662
2020-10-29,1.1330964781135668,1.1222202881302379,1.1330964781135668
2020-10-30,1.1196867213689718,1.1062285171925423,1.117779392629095
2020-11-02,1.119127036516707,1.105719207047761,1.119777897460582
2020-11-03,1.132781339927269,1.1192219719236032,1.1313496428888905
2020-11-04,1.1326762879830823,1.1190616027149984,1.1330353094445793
2020-11-05,1.1452125925993746,1.131626990764651,1.145511449578612
2020-11-06,1.149110076834001,1.1355571186675164,1.1473593737540086
2020-11-09,1.1635897807037057,1.1499584873833417,1.159875495408769
2020-11-10,1.1595529769647486,1.1459750377104496,1.1540345025217154
2020-11-11,1.1651876125393952,1.1516998592409966,1.1595221823388215
2020-11-12,1.1603790604990665,1.1467255469253514,1.1578150530250684
2020-11-13,1.1491318121687644,1.1355602714339499,1.1447166334873575
2020-11-16,1.168417314861713,1.1547596420377015,1.161065407083593
2020-11-17,1.1734308355470406,1.1600665165261206,1.1664832583833606
2020-11-18,1.1769750872826241,1.1634219258493421,1.171857681678088
2020-11-19,1.1760714059682407,1.1626366951160083,1.17288533811717
2020-11-20,1.1769874907218418,1.1633347827931089,1.1733131740588858
2020-11-23,1.190180073229105,1.1764893850062834,1.1845387010373467
2020-11-24,1.18582802099349,1.172017714073242,1.1799098604537304
2020-11-25,1.1755767129320258,1.1617264353301182,1.1679445414855814
2020-11-26,1.1798624441476901,1.1657972930734952,1.1727425553191422
2020-11-27,1.1897319886741435,1.1757294407669947,1.1825127184928754
2020-11-30,1.1836221194180758,1.1697713430158727,1.1759762337832873
2020-12-01,1.200344911115472,1.186458477825534,1.191222971911028
2020-12-02,1.2020087398534798,1.188199091380115,1.1913383761095022
2020-12-03,1.1980082183819525,1.1841028447303519,1.1886869537274847
2020-12-04,1.1900018680790299,1.1760607059682209,1.1812485133167172
2020-12-07,1.174544382910108,1.1605233316734893,1.1641991514548178
2020-12-08,1.1676465295468936,1.153518762499815,1.1586190486713355
2020-12-09,1.1560665794676703,1.1419668161721028,1.147843682502504
2020-12-10,1.15545611464865,1.1412726297196987,1.147778832010872
2020-12-11,1.1454002586016838,1.131431510761146,1.139845021718796
2020-12-14,1.1430608912066103,1.1292448177056318,1.138442844719108
2020-12-15,1.1421924615774308,1.1282184597894063,1.1387334531823199
2020-12-16,1.1388794870948624,1.1249013627809474,1.13676755653046
2020-12-17,1.1513288794459924,1.1372077340854496,1.1456041360819236
2020-12-18,1.152104920685573,1.137918831680251,1.146452157254313
2020-12-21,1.1517875817699506,1.1374495433321088,1.1453451028167219
2020-12-22,1.1286254644723757,1.1144434084669477,1.1243283179443757
2020-12-23,1.1310463943930211,1.116701948614601,1.1257651958738528
2020-12-24,1.1220348591219713,1.1076412321072657,1.118003359145183
2020-12-25,1.1342816069267165,1.1198138460761302,1.1279977188645864
2020-12-28,1.1316002539959313,1.117219520448229,1.1236063971799668
2020-12-29,1.1271457127748712,1.1129753886908698,1.1183823610565056
2020-12-30,1.1295087335880434,1.1152733257876197,1.118878459157122
2020-12-31,1.1364434418215859,1.1219516908688056,1.125307849902541
2021-01-04,1.133254445853633,1.1189404238753633,1.122259691794979
2021-01-05,1.1332158837742476,1.1187931260539563,1.1220123223018401
2021-01-06,1.1384603010946575,1.1239817689420901,1.1272523187969306
2021-01-07,1.1334277521653726,1.1189991204881449,1.1219451841045294
2021-01-08,1.1392112640022474,1.1246829365200406,1.1276677238985893
2021-01-11,1.1261846295566318,1.1117298724555895,1.114989263029
2021-01-12,1.1346075267968003,1.1200803497311351,1.1230914520467348
2021-01-13,1.140851717091722,1.12622596024679,1.1289144552342072
2021-01-14,1.1474276490623219,1.132763080384664,1.1357456933424888
2021-01-15,1.1534096395055295,1.1386877606108574,1.141537505199582
2021-01-18,1.1563942855605784,1.1415974151276567,1.144720680127817
2021-01-19,1.162624930144507,1.147646517365119,1.1508419159095025
2021-01-20,1.1545636444326957,1.1396899256131883,1.1428976762845011
2021-01-21,1.1559711367336243,1.141130766155727,1.144389736976196
2021-01-22,1.1405691241791633,1.1259696703438469,1.1293831567888635
2021-01-25,1.132645089458183,1.1181593722599352,1.121730442155193
2021-01-26,1.1306862440592946,1.1161845897440459,1.1197961927422508
2021-01-27,1.1360163658715532,1.121529979961137,1.125171194861089
2021-01-28,1.1240925347773414,1.1097695655482713,1.1134403028550046
2021-01-29,1.118333194721387,1.1040824841267265,1.107632772781933
2021-02-01,1.1249951431339043,1.1106489422405692,1.1139472226992664
2021-02-02,1.1238799201429222,1.1093927092961668,1.1129126741603457
2021-02-03,1.1179178248258739,1.1035555596494762,1.1072276286005942
2021-02-04,1.1120550174909134,1.0978114401619934,1.101521959742989
2021-02-05,1.1215593424993375,1.1071144705917204,1.1107349083575322
2021-02-08,1.127572467986249,1.113075219480224,1.116814556414609
2021-02-09,1.1333873463487187,1.1188637851727243,1.122468900773512
2021-02-10,1.13628271005199,1.1217575863218792,1.1253809111046391
2021-02-18,1.1544788887404112,1.1396397311026722,1.143138440360059
2021-02-19,1.1763749434510462,1.161274054422776,1.1644677970934283
2021-02-22,1.1842337453721485,1.1690449128401683,1.171856638846395
2021-02-23,1.1783530169336491,1.163290081963564,1.1662458762310186
2021-02-24,1.1688777877714691,1.1539207578399957,1.1569853795006422
2021-02-25,1.1882456082953707,1.1728616090192283,1.1759063418724949
2021-02-26,1.1681646220391464,1.1530609676922086,1.1561828023535627
2021-03-01,1.1748972667249367,1.1597183887517477,1.1628243796089373
2021-03-02,1.1717237352704708,1.156587504612252,1.159721730054502
2021-03-03,1.1973217707734276,1.1819233597194,1.1846768503788252
2021-03-04,1.1950422300655144,1.1797435165946268,1.1823371531374303
2021-03-05,1.1899579354741965,1.174781166247976,1.1773218527614961
2021-03-08,1.1895043211651202,1.1743614384586953,1.1766134605584335
2021-03-09,1.1849991719814301,1.1699607686537878,1.1721408151559216
2021-03-10,1.1757244269814826,1.1607888207724057,1.1629141111091734
2021-03-11,1.2004148662285026,1.1852430681268138,1.1868966140232096
2021-03-12,1.2172732620679745,1.2019067531593066,1.203481588763849
2021-03-15,1.2236628282429456,1.208246906857017,1.2096733576044785
2021-03-16,1.2318497624452607,1.21622356620499,1.217697272324529
2021-03-17,1.2193348373498214,1.2038881425614434,1.2057310114936242
2021-03-18,1.219485184589786,1.204053705879217,1.2058673508018851
2021-03-19,1.208695531346149,1.1934715160252598,1.1950669639119018
2021-03-22,1.2272436588312,1.2118403639367923,1.2131263012463298
2021-03-23,1.2150033113291951,1.1997345556924022,1.2012702201342236
2021-03-24,1.201939010200117,1.1868102045423503,1.1878425344492112
2021-03-25,1.1967066404205484,1.1816273217923616,1.1826236419799356
2021-03-26,1.205998480308497,1.190816387099579,1.1919405520747282
2021-03-29,1.2163797365157787,1.201102196262923,1.2017159921008918
2021-03-30,1.216483374003458,1.2011856959228264,1.2019003114720046
2021-03-31,1.2215914310528417,1.2063219800392686,1.2072118974526924
2021-04-01,1.2232043686991247,1.2079163220959848,1.2089435942233226
2021-04-02,1.2140625149672915,1.1988032402916138,1.1999337718417324
2021-04-06,1.2131441124601443,1.1978745287380594,1.1990005692157664
2021-04-07,1.2202468834413147,1.2048723521598252,1.205992066627301
2021-04-08,1.2147045012652213,1.1994062804145988,1.2004719445179184
2021-04-09,1.2161058950257766,1.200822520038335,1.2015039012742454
2021-04-12,1.218275778746897,1.2029767683452037,1.2035782967063757
2021-04-13,1.2072400937414118,1.1920655302218879,1.1926662647684971
2021-04-14,1.2097362642574823,1.1945053291179335,1.1951372702049519
2021-04-15,1.2027838505821944,1.1876244012140658,1.1879203316832323
2021-04-16,1.2149088140278892,1.1995718657684213,1.1993652221119544
2021-04-19,1.2154978408451333,1.200159484292801,1.2000581407482107
2021-04-20,1.2128168826369214,1.1975170931851908,1.1975949088067819
2021-04-21,1.2118357953254038,1.1965752107236938,1.1965494496639146
2021-04-22,1.2114592326359515,1.1962241192174305,1.196379399468219
2021-04-23,1.209326542216089,1.194135754088457,1.1943238563134972
2021-04-26,1.2001375929266724,1.1850642174864927,1.1852485942314697
2021-04-27,1.199650373084546,1.1846082101584736,1.1850247612206966
2021-04-28,1.2053736429137192,1.1902492423999933,1.1906362910535713
2021-04-29,1.2117218576930349,1.1964834253052175,1.196746560059441
2021-04-30,1.1973539889601776,1.181729244736129,1.183037231686289
2021-05-06,1.2031753888581702,1.1874350548099557,1.1888236681421538
2021-05-07,1.209567418941317,1.1937421930493055,1.19509447455909
2021-05-10,1.210453505521979,1.1945969663224159,1.1959885701015827
2021-05-11,1.2148212478143752,1.198975927243303,1.2003320269705577
2021-05-12,1.2202497903705651,1.204335164698242,1.2056952755083221
2021-05-13,1.2152212148208061,1.199320163511531,1.200769556720388
2021-05-14,1.22338318941886,1.207403755481548,1.2086769357577358
2021-05-17,1.2214087570856833,1.205375866015647,1.2066012693832329
2021-05-18,1.2231400815329916,1.207102193041157,1.2083664214526
2021-05-19,1.2138113665920678,1.1978658791255818,1.1990324549494624
2021-05-20,1.2099951323839628,1.1940869039483784,1.1952042263576133
2021-05-21,1.207310040581555,1.1915128972714149,1.1926528975471142
2021-05-24,1.2100412590943115,1.1941576490859351,1.1950097560119153
2021-05-25,1.2215115072875113,1.205457234033963,1.2064724298031615
2021-05-26,1.2249595266667503,1.2089667475677373,1.209804087274676
2021-05-27,1.2234629763922849,1.207711475953239,1.208449854969173
2021-05-28,1.2212060559607532,1.205429101387461,1.2061215783533663
2021-05-31,1.2208817771603282,1.2050519128514598,1.2057376562251632
2021-06-01,1.220167237680542,1.2042949077645682,1.2052166937312083
2021-06-02,1.2207432155483489,1.2049126304054503,1.2057905742483337
2021-06-03,1.2251382076624149,1.2091667871060932,1.210390650939497
2021-06-04,1.2247554930444067,1.2087065190612536,1.2098432522810687
2021-06-07,1.2205304033020283,1.204620308830195,1.205604095716241
2021-06-08,1.2247133342519176,1.2086208117389847,1.209786723030027
2021-06-09,1.2275274671338576,1.2113665922759582,1.2125890222307367
2021-06-10,1.225908352459981,1.2097634473456538,1.2110675394155859
2021-06-11,1.22596303148955,1.2098347692715834,1.2110111993519566
2021-06-15,1.2162892128721792,1.2002483315099137,1.2014468317706466
2021-06-16,1.2175359250546545,1.2015448929912762,1.202476509611976
2021-06-17,1.2124688445191552,1.1965670158656445,1.1975198782981828
2021-06-18,1.2083671669178813,1.1924433265780292,1.1933064001557092
2021-06-21,1.2050263006711797,1.189225552170924,1.1898139557039284
2021-06-22,1.2100328131886362,1.194163082627389,1.1947851873812494
2021-06-23,1.2124016247650964,1.196383945086575,1.197160850859454
2021-06-24,1.2145226654804666,1.1985310021996285,1.1992924081581926
2021-06-25,1.2201934074447236,1.204148945611779,1.2049016033045388
2021-06-28,1.2161857058552512,1.200167637920635,1.2008098869625652
2021-06-29,1.2086440556829494,1.192775058154562,1.193509095552135
2021-06-30,1.2108345682976214,1.194883095559619,1.1958489670324577
2021-07-01,1.2149959630212994,1.1989994514703126,1.2002805561497156
2021-07-02,1.2105374526348722,1.1944906488209897,1.1959734164066498
2021-07-05,1.2097432989507242,1.193724122570393,1.195251758008564
2021-07-06,1.2189117125498024,1.202841890194851,1.2042160701580265
2021-07-07,1.2170239762362594,1.2009933277586586,1.2023727922141036
2021-07-08,1.2078447439340085,1.192080836524234,1.1932779329803243
2021-07-09,1.2097092454172327,1.1938901778296644,1.1950536399836509
2021-07-12,1.207084287618241,1.1912313287117244,1.1925296215028363
2021-07-13,1.2147791380106672,1.1987649469712818,1.200059124166454
2021-07-14,1.2057416135831682,1.1897710310292757,1.1911671955617682
2021-07-15,1.2126698776530351,1.1965306493169614,1.1980640955510704
2021-07-16,1.2122753997581737,1.1961594083217133,1.1975465574254227
2021-07-19,1.2043538986931877,1.188448448435438,1.1899181379353883
2021-07-20,1.1976383256486978,1.18186559353016,1.183299783677262
2021-07-21,1.1981563773192712,1.1823755182117908,1.183618618472524
2021-07-22,1.2035415174574808,1.1876634528859116,1.1888999079928282
2021-07-23,1.1997870306599305,1.1839650916597708,1.1851962262630367
2021-07-26,1.180365560209092,1.164714914052683,1.1659357542541344
2021-07-27,1.1625839512247127,1.1470960587326917,1.1484975369068968
2021-07-28,1.1602388586874608,1.1447350771840674,1.14625545611158
2021-07-29,1.1581369263990866,1.1426213892159163,1.144240109033904
2021-07-30,1.1559153589294555,1.140498112617709,1.1420735035482175
2021-08-02,1.1653049068267887,1.1497582961498238,1.1512708173550377
2021-08-03,1.162671719539331,1.147177898180996,1.1486242643609998
2021-08-04,1.1603392324330186,1.1448091379943368,1.1462606888002707
2021-08-05,1.158881722801265,1.1433874288042853,1.1446977762310235
2021-08-06,1.1601956894118424,1.1446385959113043,1.1460242855343237
2021-08-09,1.1768427259062786,1.1610654990703952,1.1624423706620224
2021-08-10,1.1849092569921371,1.169076400563726,1.1702100341907162
2021-08-11,1.1926489325804597,1.1766646741122864,1.1776737857517414
2021-08-12,1.1912872460346136,1.1753049946058611,1.1765012533587083
2021-08-13,1.1947270642322918,1.1786311960746416,1.17963053122254
2021-08-16,1.2012051110599582,1.185029084647299,1.1859670816646022
2021-08-17,1.187074457407657,1.17107595906603,1.1721525964771606
2021-08-18,1.2004347582092705,1.1843044334697856,1.185471103189674
2021-08-19,1.1899205251751899,1.173892269748369,1.1751308714940019
2021-08-20,1.1900208513806112,1.1739791869344005,1.175202033356509
2021-08-23,1.1977101127925802,1.1814624030551757,1.182848076702796
2021-08-24,1.2046846227130859,1.1883252908435074,1.1898627991790869
2021-08-25,1.2096597336159693,1.1932031872283329,1.194717770177113
2021-08-26,1.2098847564350224,1.1934299199032334,1.1947251719959842
2021-08-27,1.2164828751455352,1.2000264873363125,1.2008608834687635
2021-08-30,1.2182309011794172,1.2016238956768819,1.2025281474090739
2021-08-31,1.2317421927643144,1.2201959790361017,1.2158626363998868
2021-09-01,1.251269226802225,1.2390538300009892,1.2351566577500228
2021-09-02,1.2600251601097332,1.2478299900768597,1.2438171653727228
2021-09-03,1.264668281459317,1.2530595516432614,1.2484310421879627
2021-09-06,1.2752223410422736,1.2633656259346806,1.2588821832452137
2021-09-07,1.2871434906391368,1.2747539346618373,1.2706903148753756
2021-09-08,1.2966078576123583,1.2842504599337645,1.279942017183421
2021-09-09,1.3088241368848388,1.2950721562385303,1.292069076589504
2021-09-10,1.306172073955712,1.2929209626048483,1.2894141186811445
2021-09-13,1.3179832724327298,1.3042452261983257,1.3011592938255152
2021-09-14,1.2902213469962618,1.2775163211243694,1.2737555037854582
2021-09-15,1.2890012484161806,1.2762244427338425,1.2725385717994537
2021-09-16,1.2758742323727632,1.2635007089254866,1.2596836001716103
2021-09-17,1.275346650957788,1.2631883654926261,1.2592003138597228
2021-09-22,1.2850836446254825,1.2725741425054713,1.2688911142782255
2021-09-23,1.3022127804398584,1.2892577762636155,1.2857573357246668
2021-09-24,1.282597729465587,1.2707150750765908,1.266332081721343
2021-09-27,1.264439913149108,1.2533256691700325,1.2484600086533668
2021-09-28,1.281349235425973,1.2698651878970866,1.2651407864956152
2021-09-29,1.2649221663732775,1.2544631517074307,1.2489254691201528
2021-09-30,1.2657307315882806,1.2551435482740312,1.2496645952183723
2021-10-08,1.280535884430574,1.2698242453683535,1.2642777363261832
2021-10-11,1.2781945475533942,1.2684530265334228,1.2620092480352927
2021-10-12,1.2633705190775204,1.2542149460120533,1.2472868113027697
2021-10-13,1.2561648863065071,1.2471256945561855,1.2401615774388866
2021-10-14,1.24903119316295,1.2400919911682327,1.2331622689390624
2021-10-15,1.2406480683604735,1.232127941141599,1.2249256719428294
2021-10-18,1.243136163728439,1.2344655252730243,1.2274256398425667
2021-10-19,1.249795694509513,1.2411158092545909,1.234020184318273
2021-10-20,1.2463209750045887,1.2377649200946295,1.230588424764911
2021-10-21,1.2541795673651845,1.2456572072841443,1.2383707936938666
2021-10-22,1.2473689140480206,1.2391209777608458,1.2314936958133815
2021-10-25,1.243887480357965,1.2356907670679387,1.2281321319282577
2021-10-26,1.236387137404478,1.2282328233381659,1.2207064059305806
2021-10-27,1.222860570806865,1.2153581489245007,1.207365215767186
2021-10-28,1.2112619333882173,1.2041959992663522,1.1959332257156603
2021-10-29,1.221525525148659,1.2060558064590032,1.1987699324800838
2021-11-01,1.231413613174537,1.2144845015248686,1.2029158606492234
2021-11-02,1.2188913094986908,1.201919305006493,1.1842999502628886
2021-11-03,1.2264208153779883,1.20930135888986,1.1917551299087723
2021-11-04,1.232657942044182,1.21539520647903,1.193085011155549
2021-11-05,1.2215536052858837,1.204845025398913,1.18156756684572
2021-11-08,1.2208193533831564,1.2045484583911195,1.1799254523537648
2021-11-09,1.2224933280963637,1.206425440430488,1.1793128804949604
2021-11-10,1.223337150568612,1.2075208422647326,1.1790452335107915
2021-11-11,1.2393860468802789,1.2232900597337542,1.19577595346534
2021-11-12,1.2407442659632069,1.2243705212643547,1.1896964276339042
2021-11-15,1.2506828911940036,1.2339217497621255,1.1970825766796322
2021-11-16,1.2456927391404111,1.2293663593482789,1.191000795428715
2021-11-17,1.2484194720889426,1.2314681633354132,1.191076932593878
2021-11-18,1.2400802927710168,1.223902827952407,1.1842295058346777
2021-11-19,1.2514323402787277,1.235432468387727,1.1947262758235067
2021-11-22,1.2515670068845322,1.235071786650419,1.190512464872262
2021-11-23,1.2574651465904745,1.2399465542004626,1.194551655770742
2021-11-24,1.259185434829135,1.2410971365421692,1.1985375049564444
2021-11-25,1.2565085836264638,1.23847073495472,1.1974452043839119
2021-11-26,1.2524515223029957,1.2351859721655913,1.1910439814643379
2021-11-29,1.2473733148939126,1.2298336999352721,1.1864124506107914
2021-11-30,1.2512364619287744,1.233569099748291,1.1862065143541856
2021-12-01,1.2651039001013458,1.2468112212646467,1.1978340145709918
2021-12-02,1.2649933509489544,1.2469136894855446,1.199391465685681
2021-12-03,1.270762707180915,1.2521812115379,1.2071071580428723
2021-12-06,1.265108066132902,1.2462652066101512,1.2039932034856462
2021-12-07,1.2711136652029937,1.2522877706579092,1.2152112164777134
2021-12-08,1.2765119113574332,1.2566447101475788,1.217424647937387
2021-12-09,1.2853158547655474,1.264480856117813,1.2296317104016852
2021-12-10,1.2814456698226249,1.2615407267198808,1.2214915318155968
2021-12-13,1.2905615706699134,1.2695359125018777,1.2220959186682836
2021-12-14,1.2880275816698041,1.2667847511099488,1.2147203777001077
2021-12-15,1.2888419736500538,1.2686229802265654,1.2184763788591433
2021-12-16,1.3028245840882116,1.282577418136858,1.2273276510853508
2021-12-17,1.297752223147352,1.2778893486293146,1.2235245086200413
2021-12-20,1.2976985050205303,1.2778111570293633,1.222096325027198
2021-12-21,1.3155252104221253,1.2955176622638591,1.2391824313161677
2021-12-22,1.3159710480848112,1.295685566805033,1.2358734875319843
2021-12-23,1.3158236071604261,1.2962199372514887,1.2389323036362412
2021-12-24,1.3101254335318708,1.29080834620215,1.2385048410477606
2021-12-27,1.3197292148347117,1.2987651595598029,1.2451374753275493
2021-12-28,1.3169578959110728,1.2970099717611274,1.2396621767975442
2021-12-29,1.3130247424625476,1.2933431214590505,1.2349450315766544
2021-12-30,1.3201381863992305,1.3001380038050434,1.2418621704199626
2021-12-31,1.3295416949115646,1.3121072130922926,1.2494772298590284
2022-01-04,1.3504139158875035,1.3326797914548607,1.2689398856693397
2022-01-05,1.350709733822753,1.3332287666273879,1.2696647889688373
2022-01-06,1.3556353532800431,1.3378560935425767,1.273824864144231
2022-01-07,1.368639626773653,1.3509755871500206,1.2864649986492276
2022-01-10,1.3786380582277948,1.3608520529892125,1.2960301440463533
2022-01-11,1.3821173362203976,1.364362639609567,1.2995079130487022
2022-01-12,1.3789134901681126,1.3609282055868066,1.2960243141752739
2022-01-13,1.3732371233978546,1.3554610544369985,1.2905766406115877
2022-01-14,1.3535012638046322,1.3358939850457425,1.2723498329778995
2022-01-17,1.3560527573960584,1.3385081049901653,1.2750883506033852
